in s,C1 in V,C2 in V,C3 in V,C4 in V
-6.8338E-03,-1.59958E-01,5.41107E-03,3.60110E-01,-1.66969E-01
-6.8305E-03,-1.58890E-01,6.63177E-03,3.60492E-01,-1.68266E-01
-6.8273E-03,-1.58432E-01,7.16583E-03,3.60675E-01,-1.68418E-01
-6.8240E-03,-1.58646E-01,5.94513E-03,3.60888E-01,-1.68266E-01
-6.8207E-03,-1.57730E-01,6.40289E-03,3.61422E-01,-1.68495E-01
-6.8174E-03,-1.58127E-01,6.02142E-03,3.60843E-01,-1.67274E-01
-6.8142E-03,-1.57974E-01,7.24213E-03,3.60095E-01,-1.67503E-01
-6.8109E-03,-1.58401E-01,7.01324E-03,3.59210E-01,-1.67198E-01
-6.8076E-03,-1.58035E-01,5.63995E-03,3.57043E-01,-1.67198E-01
-6.8043E-03,-1.58493E-01,6.63177E-03,3.54358E-01,-1.67426E-01
-6.8010E-03,-1.57730E-01,7.92877E-03,3.51489E-01,-1.66206E-01
-6.7978E-03,-1.57242E-01,7.08954E-03,3.48956E-01,-1.66282E-01
-6.7945E-03,-1.57486E-01,6.86066E-03,3.43295E-01,-1.65214E-01
-6.7912E-03,-1.57242E-01,7.01324E-03,3.39465E-01,-1.65214E-01
-6.7879E-03,-1.57242E-01,6.47919E-03,3.40609E-01,-1.65367E-01
-6.7847E-03,-1.57303E-01,6.09772E-03,3.42944E-01,-1.65443E-01
-6.7814E-03,-1.57211E-01,5.86884E-03,3.39663E-01,-1.66206E-01
-6.7781E-03,-1.57791E-01,5.63995E-03,3.36337E-01,-1.66587E-01
-6.7748E-03,-1.57608E-01,5.79254E-03,3.34597E-01,-1.66053E-01
-6.7716E-03,-1.58218E-01,4.49554E-03,3.31195E-01,-1.66206E-01
-6.7683E-03,-1.58798E-01,5.10590E-03,3.28280E-01,-1.66206E-01
-6.7650E-03,-1.58951E-01,4.49554E-03,3.25198E-01,-1.66511E-01
-6.7617E-03,-1.58798E-01,4.95331E-03,3.23810E-01,-1.66358E-01
-6.7584E-03,-1.58737E-01,3.88519E-03,3.14731E-01,-1.67579E-01
-6.7552E-03,-1.58463E-01,4.64813E-03,3.11160E-01,-1.66664E-01
-6.7519E-03,-1.58157E-01,4.19037E-03,3.01745E-01,-1.66435E-01
-6.7486E-03,-1.58401E-01,4.57184E-03,2.96283E-01,-1.66358E-01
-6.7453E-03,-1.57394E-01,4.19037E-03,2.88073E-01,-1.65061E-01
-6.7421E-03,-1.57516E-01,4.72443E-03,2.79071E-01,-1.65748E-01
-6.7388E-03,-1.57242E-01,4.64813E-03,2.70877E-01,-1.65290E-01
-6.7355E-03,-1.56906E-01,4.41925E-03,2.66757E-01,-1.65977E-01
-6.7322E-03,-1.56815E-01,5.41107E-03,2.60424E-01,-1.64756E-01
-6.7290E-03,-1.56357E-01,5.63995E-03,2.57464E-01,-1.63764E-01
-6.7257E-03,-1.56662E-01,6.17401E-03,2.59158E-01,-1.64604E-01
-6.7224E-03,-1.56296E-01,6.86066E-03,2.65078E-01,-1.64222E-01
-6.7191E-03,-1.56815E-01,6.25031E-03,2.65643E-01,-1.63307E-01
-6.7158E-03,-1.56876E-01,5.71625E-03,2.62851E-01,-1.62544E-01
-6.7126E-03,-1.55991E-01,6.47919E-03,2.56839E-01,-1.63307E-01
-6.7093E-03,-1.55807E-01,6.93695E-03,2.48065E-01,-1.62620E-01
-6.7060E-03,-1.55472E-01,7.16583E-03,2.43960E-01,-1.63154E-01
-6.7027E-03,-1.55289E-01,6.17401E-03,2.40329E-01,-1.62925E-01
-6.6995E-03,-1.55991E-01,6.32660E-03,2.34103E-01,-1.62467E-01
-6.6962E-03,-1.56052E-01,5.56366E-03,2.34195E-01,-1.61476E-01
-6.6929E-03,-1.56265E-01,5.41107E-03,2.31006E-01,-1.62162E-01
-6.6896E-03,-1.56204E-01,5.79254E-03,2.25192E-01,-1.62010E-01
-6.6864E-03,-1.56235E-01,4.87701E-03,2.23163E-01,-1.62086E-01
-6.6831E-03,-1.56601E-01,4.49554E-03,2.17944E-01,-1.62238E-01
-6.6798E-03,-1.57028E-01,4.03778E-03,2.15014E-01,-1.62849E-01
-6.6765E-03,-1.56937E-01,3.96149E-03,2.12649E-01,-1.62696E-01
-6.6732E-03,-1.56876E-01,4.49554E-03,2.12542E-01,-1.62238E-01
-6.6700E-03,-1.56631E-01,4.19037E-03,2.12832E-01,-1.62238E-01
-6.6667E-03,-1.56998E-01,5.71625E-03,2.08545E-01,-1.62467E-01
-6.6634E-03,-1.56906E-01,4.87701E-03,2.10132E-01,-1.62162E-01
-6.6601E-03,-1.56815E-01,4.57184E-03,2.08850E-01,-1.61323E-01
-6.6569E-03,-1.56998E-01,4.34296E-03,2.03845E-01,-1.61170E-01
-6.6536E-03,-1.57150E-01,5.02960E-03,2.00976E-01,-1.61552E-01
-6.6503E-03,-1.57028E-01,3.58002E-03,1.96261E-01,-1.61781E-01
-6.6470E-03,-1.57425E-01,4.80072E-03,1.92340E-01,-1.62773E-01
-6.6438E-03,-1.56662E-01,4.34296E-03,1.89181E-01,-1.61933E-01
-6.6405E-03,-1.57028E-01,4.64813E-03,1.86099E-01,-1.61399E-01
-6.6372E-03,-1.56204E-01,4.26666E-03,1.84710E-01,-1.61857E-01
-6.6339E-03,-1.56235E-01,4.95331E-03,1.84329E-01,-1.62162E-01
-6.6306E-03,-1.57120E-01,4.41925E-03,1.80789E-01,-1.61476E-01
-6.6274E-03,-1.57028E-01,3.65631E-03,1.79629E-01,-1.61247E-01
-6.6241E-03,-1.57455E-01,3.65631E-03,1.80240E-01,-1.61170E-01
-6.6208E-03,-1.57974E-01,3.50372E-03,1.80056E-01,-1.61323E-01
-6.6175E-03,-1.57333E-01,3.12225E-03,1.79919E-01,-1.62925E-01
-6.6143E-03,-1.57333E-01,4.26666E-03,1.80591E-01,-1.62620E-01
-6.6110E-03,-1.57364E-01,3.80890E-03,1.80423E-01,-1.62544E-01
-6.6077E-03,-1.57120E-01,3.50372E-03,1.80575E-01,-1.62086E-01
-6.6044E-03,-1.57303E-01,3.96149E-03,1.80270E-01,-1.62391E-01
-6.6012E-03,-1.57455E-01,4.41925E-03,1.82406E-01,-1.62391E-01
-6.5979E-03,-1.56570E-01,3.96149E-03,1.84436E-01,-1.61933E-01
-6.5946E-03,-1.56723E-01,4.34296E-03,1.86557E-01,-1.61628E-01
-6.5913E-03,-1.56479E-01,4.19037E-03,1.90219E-01,-1.61933E-01
-6.5881E-03,-1.56235E-01,4.11407E-03,1.94476E-01,-1.62391E-01
-6.5848E-03,-1.56265E-01,4.34296E-03,1.94201E-01,-1.61857E-01
-6.5815E-03,-1.55563E-01,4.03778E-03,1.95804E-01,-1.63383E-01
-6.5782E-03,-1.55380E-01,4.80072E-03,2.01922E-01,-1.63307E-01
-6.5749E-03,-1.54556E-01,4.95331E-03,2.04730E-01,-1.62925E-01
-6.5717E-03,-1.53946E-01,6.47919E-03,2.02044E-01,-1.63230E-01
-6.5684E-03,-1.54373E-01,5.10590E-03,1.99633E-01,-1.63230E-01
-6.5651E-03,-1.54068E-01,6.09772E-03,1.96994E-01,-1.62696E-01
-6.5618E-03,-1.54312E-01,4.95331E-03,1.99603E-01,-1.62086E-01
-6.5586E-03,-1.53854E-01,5.71625E-03,2.01114E-01,-1.62086E-01
-6.5553E-03,-1.53732E-01,4.19037E-03,2.05584E-01,-1.61170E-01
-6.5520E-03,-1.53580E-01,5.25848E-03,2.09308E-01,-1.61628E-01
-6.5487E-03,-1.53397E-01,5.63995E-03,2.16327E-01,-1.60484E-01
-6.5455E-03,-1.53519E-01,4.41925E-03,2.24460E-01,-1.60102E-01
-6.5422E-03,-1.54160E-01,3.73260E-03,2.31372E-01,-1.59034E-01
-6.5389E-03,-1.54221E-01,4.11407E-03,2.29449E-01,-1.58882E-01
-6.5356E-03,-1.54617E-01,3.04596E-03,2.29312E-01,-1.59263E-01
-6.5323E-03,-1.54739E-01,3.04596E-03,2.33401E-01,-1.58271E-01
-6.5291E-03,-1.55167E-01,2.58820E-03,2.40237E-01,-1.58042E-01
-6.5258E-03,-1.55045E-01,2.51190E-03,2.45700E-01,-1.59034E-01
-6.5225E-03,-1.55563E-01,2.05414E-03,2.49057E-01,-1.57203E-01
-6.5192E-03,-1.55624E-01,2.13043E-03,2.50934E-01,-1.58805E-01
-6.5160E-03,-1.55869E-01,1.52008E-03,2.47989E-01,-1.59492E-01
-6.5127E-03,-1.55991E-01,2.51190E-03,2.42083E-01,-1.58653E-01
-6.5094E-03,-1.56265E-01,1.97784E-03,2.41519E-01,-1.58958E-01
-6.5061E-03,-1.56387E-01,1.67267E-03,2.45669E-01,-1.58958E-01
-6.5029E-03,-1.55869E-01,1.82526E-03,2.50232E-01,-1.59187E-01
-6.4996E-03,-1.55899E-01,1.36749E-03,2.54306E-01,-1.59034E-01
-6.4963E-03,-1.55594E-01,2.81708E-03,2.63568E-01,-1.59034E-01
-6.4930E-03,-1.55045E-01,2.51190E-03,2.71045E-01,-1.57966E-01
-6.4897E-03,-1.54953E-01,3.58002E-03,2.72998E-01,-1.57661E-01
-6.4865E-03,-1.54312E-01,3.42743E-03,2.77408E-01,-1.56822E-01
-6.4832E-03,-1.53610E-01,3.80890E-03,2.78933E-01,-1.56898E-01
-6.4799E-03,-1.52756E-01,4.72443E-03,2.80459E-01,-1.57432E-01
-6.4766E-03,-1.51871E-01,5.63995E-03,2.84228E-01,-1.56059E-01
-6.4734E-03,-1.51352E-01,6.09772E-03,2.86868E-01,-1.55677E-01
-6.4701E-03,-1.50528E-01,6.32660E-03,2.93170E-01,-1.55219E-01
-6.4668E-03,-1.50497E-01,5.56366E-03,2.97366E-01,-1.54685E-01
-6.4635E-03,-1.49918E-01,6.47919E-03,3.00311E-01,-1.54533E-01
-6.4603E-03,-1.49826E-01,6.86066E-03,2.99365E-01,-1.54838E-01
-6.4570E-03,-1.50650E-01,7.16583E-03,2.98037E-01,-1.54914E-01
-6.4537E-03,-1.50040E-01,7.85248E-03,2.97671E-01,-1.55601E-01
-6.4504E-03,-1.50406E-01,7.08954E-03,3.02462E-01,-1.54838E-01
-6.4471E-03,-1.50650E-01,6.63177E-03,3.04934E-01,-1.54151E-01
-6.4439E-03,-1.50528E-01,6.86066E-03,3.07757E-01,-1.55143E-01
-6.4406E-03,-1.50620E-01,6.25031E-03,3.10946E-01,-1.55601E-01
-6.4373E-03,-1.50284E-01,6.02142E-03,3.13403E-01,-1.54685E-01
-6.4340E-03,-1.50925E-01,5.86884E-03,3.15051E-01,-1.56288E-01
-6.4308E-03,-1.50681E-01,5.56366E-03,3.15661E-01,-1.56211E-01
-6.4275E-03,-1.50558E-01,6.40289E-03,3.25610E-01,-1.56288E-01
-6.4242E-03,-1.50558E-01,6.02142E-03,3.34918E-01,-1.56440E-01
-6.4209E-03,-1.50223E-01,5.56366E-03,3.37619E-01,-1.57279E-01
-6.4177E-03,-1.49734E-01,6.78436E-03,3.42135E-01,-1.56593E-01
-6.4144E-03,-1.50711E-01,6.25031E-03,3.44302E-01,-1.56440E-01
-6.4111E-03,-1.50803E-01,5.71625E-03,3.44531E-01,-1.56822E-01
-6.4078E-03,-1.51108E-01,5.25848E-03,3.43600E-01,-1.56288E-01
-6.4046E-03,-1.50650E-01,5.94513E-03,3.42746E-01,-1.55677E-01
-6.4013E-03,-1.50711E-01,5.33478E-03,3.38168E-01,-1.55906E-01
-6.3980E-03,-1.51108E-01,5.02960E-03,3.38351E-01,-1.54991E-01
-6.3947E-03,-1.51108E-01,5.02960E-03,3.41967E-01,-1.55906E-01
-6.3914E-03,-1.51230E-01,4.87701E-03,3.43081E-01,-1.55906E-01
-6.3882E-03,-1.51321E-01,4.64813E-03,3.43326E-01,-1.56593E-01
-6.3849E-03,-1.50955E-01,5.41107E-03,3.49246E-01,-1.57508E-01
-6.3816E-03,-1.50650E-01,4.87701E-03,3.53061E-01,-1.57279E-01
-6.3783E-03,-1.50192E-01,5.10590E-03,3.54373E-01,-1.56745E-01
-6.3751E-03,-1.49460E-01,5.56366E-03,3.61697E-01,-1.56822E-01
-6.3718E-03,-1.49246E-01,5.10590E-03,3.64200E-01,-1.57356E-01
-6.3685E-03,-1.49277E-01,5.56366E-03,3.65329E-01,-1.58042E-01
-6.3652E-03,-1.48972E-01,4.19037E-03,3.68029E-01,-1.58119E-01
-6.3620E-03,-1.49612E-01,4.57184E-03,3.69662E-01,-1.58653E-01
-6.3587E-03,-1.49002E-01,4.41925E-03,3.66839E-01,-1.58500E-01
-6.3554E-03,-1.48972E-01,5.10590E-03,3.66961E-01,-1.58347E-01
-6.3521E-03,-1.48758E-01,5.33478E-03,3.66290E-01,-1.58958E-01
-6.3488E-03,-1.48849E-01,4.95331E-03,3.62353E-01,-1.57661E-01
-6.3456E-03,-1.49155E-01,4.72443E-03,3.60644E-01,-1.57508E-01
-6.3423E-03,-1.49857E-01,5.18219E-03,3.64749E-01,-1.57966E-01
-6.3390E-03,-1.50375E-01,3.88519E-03,3.68609E-01,-1.57966E-01
-6.3357E-03,-1.50192E-01,4.26666E-03,3.71814E-01,-1.57203E-01
-6.3325E-03,-1.50650E-01,3.96149E-03,3.74484E-01,-1.56898E-01
-6.3292E-03,-1.50070E-01,3.12225E-03,3.76452E-01,-1.54914E-01
-6.3259E-03,-1.50833E-01,2.81708E-03,3.79046E-01,-1.55296E-01
-6.3226E-03,-1.50833E-01,2.20673E-03,3.81198E-01,-1.56135E-01
-6.3194E-03,-1.50284E-01,3.12225E-03,3.81686E-01,-1.55753E-01
-6.3161E-03,-1.50742E-01,3.73260E-03,3.83105E-01,-1.56593E-01
-6.3128E-03,-1.50223E-01,3.12225E-03,3.85287E-01,-1.55753E-01
-6.3095E-03,-1.50131E-01,3.65631E-03,3.85516E-01,-1.56898E-01
-6.3062E-03,-1.49643E-01,4.03778E-03,3.84555E-01,-1.55830E-01
-6.3030E-03,-1.49246E-01,4.03778E-03,3.84005E-01,-1.55753E-01
-6.2997E-03,-1.48727E-01,3.04596E-03,3.79001E-01,-1.55219E-01
-6.2964E-03,-1.48788E-01,3.27484E-03,3.78573E-01,-1.54685E-01
-6.2931E-03,-1.48209E-01,3.58002E-03,3.80282E-01,-1.53312E-01
-6.2899E-03,-1.47171E-01,4.87701E-03,3.81411E-01,-1.52397E-01
-6.2866E-03,-1.47049E-01,6.93695E-03,3.83532E-01,-1.51557E-01
-6.2833E-03,-1.45676E-01,5.94513E-03,3.87637E-01,-1.51481E-01
-6.2800E-03,-1.45615E-01,6.93695E-03,3.90826E-01,-1.50718E-01
-6.2768E-03,-1.44608E-01,7.92877E-03,3.89956E-01,-1.50947E-01
-6.2735E-03,-1.44730E-01,8.00507E-03,3.92718E-01,-1.50489E-01
-6.2702E-03,-1.44516E-01,7.77618E-03,3.94275E-01,-1.50184E-01
-6.2669E-03,-1.44363E-01,7.77618E-03,3.95022E-01,-1.50184E-01
-6.2636E-03,-1.44913E-01,7.01324E-03,3.95465E-01,-1.50413E-01
-6.2604E-03,-1.45493E-01,7.47101E-03,3.96228E-01,-1.50489E-01
-6.2571E-03,-1.45462E-01,7.47101E-03,3.95602E-01,-1.51328E-01
-6.2538E-03,-1.45706E-01,6.55548E-03,3.95327E-01,-1.50794E-01
-6.2505E-03,-1.46286E-01,5.86884E-03,3.93252E-01,-1.52320E-01
-6.2473E-03,-1.45920E-01,5.79254E-03,3.90735E-01,-1.52168E-01
-6.2440E-03,-1.46378E-01,5.86884E-03,3.91665E-01,-1.51328E-01
-6.2407E-03,-1.46194E-01,5.94513E-03,3.93008E-01,-1.51328E-01
-6.2374E-03,-1.46469E-01,6.02142E-03,3.94183E-01,-1.52702E-01
-6.2342E-03,-1.46591E-01,5.86884E-03,3.94534E-01,-1.51710E-01
-6.2309E-03,-1.46591E-01,5.41107E-03,3.96380E-01,-1.54228E-01
-6.2276E-03,-1.46835E-01,5.56366E-03,3.97799E-01,-1.52931E-01
-6.2243E-03,-1.46622E-01,4.26666E-03,3.98471E-01,-1.53541E-01
-6.2210E-03,-1.46500E-01,4.49554E-03,3.99386E-01,-1.53922E-01
-6.2178E-03,-1.46530E-01,4.19037E-03,4.00058E-01,-1.53541E-01
-6.2145E-03,-1.46255E-01,5.25848E-03,4.00576E-01,-1.53541E-01
-6.2112E-03,-1.46042E-01,4.80072E-03,4.00821E-01,-1.52625E-01
-6.2079E-03,-1.45889E-01,5.41107E-03,4.00882E-01,-1.52931E-01
-6.2047E-03,-1.45493E-01,5.25848E-03,4.01141E-01,-1.52702E-01
-6.2014E-03,-1.45187E-01,4.64813E-03,4.00851E-01,-1.52015E-01
-6.1981E-03,-1.45218E-01,5.41107E-03,4.00576E-01,-1.51252E-01
-6.1948E-03,-1.45920E-01,5.18219E-03,3.99402E-01,-1.52244E-01
-6.1916E-03,-1.46133E-01,4.87701E-03,4.00348E-01,-1.51786E-01
-6.1883E-03,-1.46042E-01,4.87701E-03,4.00302E-01,-1.50642E-01
-6.1850E-03,-1.45859E-01,4.03778E-03,4.01461E-01,-1.50794E-01
-6.1817E-03,-1.45676E-01,4.11407E-03,4.01919E-01,-1.51939E-01
-6.1785E-03,-1.46042E-01,3.27484E-03,4.02346E-01,-1.51252E-01
-6.1752E-03,-1.45615E-01,4.34296E-03,4.02697E-01,-1.51252E-01
-6.1719E-03,-1.45523E-01,4.26666E-03,4.02957E-01,-1.50871E-01
-6.1686E-03,-1.45523E-01,4.41925E-03,4.02636E-01,-1.51100E-01
-6.1653E-03,-1.45096E-01,4.72443E-03,4.01935E-01,-1.50260E-01
-6.1621E-03,-1.44333E-01,4.57184E-03,4.00836E-01,-1.50642E-01
-6.1588E-03,-1.44638E-01,5.18219E-03,4.00638E-01,-1.50031E-01
-6.1555E-03,-1.43997E-01,4.49554E-03,4.00012E-01,-1.50413E-01
-6.1522E-03,-1.44485E-01,5.56366E-03,4.01660E-01,-1.50947E-01
-6.1490E-03,-1.43723E-01,5.71625E-03,4.03903E-01,-1.50794E-01
-6.1457E-03,-1.43784E-01,5.33478E-03,4.04361E-01,-1.50184E-01
-6.1424E-03,-1.43997E-01,5.10590E-03,4.04055E-01,-1.49650E-01
-6.1391E-03,-1.44547E-01,3.96149E-03,4.04345E-01,-1.49955E-01
-6.1359E-03,-1.43997E-01,4.87701E-03,4.04574E-01,-1.49650E-01
-6.1326E-03,-1.44424E-01,4.19037E-03,4.04605E-01,-1.49345E-01
-6.1293E-03,-1.44699E-01,4.34296E-03,4.04818E-01,-1.49955E-01
-6.1260E-03,-1.44211E-01,4.34296E-03,4.05017E-01,-1.50184E-01
-6.1227E-03,-1.44669E-01,4.57184E-03,4.05108E-01,-1.50260E-01
-6.1195E-03,-1.44241E-01,4.95331E-03,4.05291E-01,-1.51328E-01
-6.1162E-03,-1.44760E-01,4.41925E-03,4.05215E-01,-1.50337E-01
-6.1129E-03,-1.44424E-01,4.72443E-03,4.05185E-01,-1.50184E-01
-6.1096E-03,-1.43997E-01,4.64813E-03,4.04055E-01,-1.50489E-01
-6.1064E-03,-1.44547E-01,4.26666E-03,4.02957E-01,-1.50031E-01
-6.1031E-03,-1.44241E-01,3.19855E-03,4.01187E-01,-1.50337E-01
-6.0998E-03,-1.44333E-01,3.96149E-03,3.99905E-01,-1.50947E-01
-6.0965E-03,-1.43570E-01,4.95331E-03,4.04361E-01,-1.49650E-01
-6.0933E-03,-1.43509E-01,4.26666E-03,4.06146E-01,-1.49421E-01
-6.0900E-03,-1.43082E-01,4.64813E-03,4.06863E-01,-1.48506E-01
-6.0867E-03,-1.42899E-01,4.41925E-03,4.07184E-01,-1.47819E-01
-6.0834E-03,-1.42349E-01,5.33478E-03,4.06665E-01,-1.49192E-01
-6.0801E-03,-1.42532E-01,4.87701E-03,4.07184E-01,-1.47437E-01
-6.0769E-03,-1.42624E-01,4.87701E-03,4.07275E-01,-1.47361E-01
-6.0736E-03,-1.42746E-01,5.02960E-03,4.07672E-01,-1.47819E-01
-6.0703E-03,-1.43143E-01,4.26666E-03,4.07565E-01,-1.47590E-01
-6.0670E-03,-1.43204E-01,3.73260E-03,4.07702E-01,-1.48963E-01
-6.0638E-03,-1.43051E-01,4.03778E-03,4.05902E-01,-1.48353E-01
-6.0605E-03,-1.43753E-01,3.04596E-03,4.04330E-01,-1.47819E-01
-6.0572E-03,-1.43967E-01,3.12225E-03,4.02881E-01,-1.47209E-01
-6.0539E-03,-1.43539E-01,2.20673E-03,4.01141E-01,-1.47514E-01
-6.0507E-03,-1.44363E-01,3.04596E-03,4.01675E-01,-1.47590E-01
-6.0474E-03,-1.43936E-01,2.81708E-03,4.03476E-01,-1.47285E-01
-6.0441E-03,-1.43509E-01,3.88519E-03,4.06207E-01,-1.47361E-01
-6.0408E-03,-1.43539E-01,3.88519E-03,4.08893E-01,-1.47437E-01
-6.0375E-03,-1.43234E-01,4.95331E-03,4.09594E-01,-1.47361E-01
-6.0343E-03,-1.43021E-01,5.02960E-03,4.09411E-01,-1.46827E-01
-6.0310E-03,-1.42532E-01,5.25848E-03,4.09045E-01,-1.47361E-01
-6.0277E-03,-1.42288E-01,4.95331E-03,4.08969E-01,-1.47209E-01
-6.0244E-03,-1.41983E-01,4.87701E-03,4.09839E-01,-1.47209E-01
-6.0212E-03,-1.41678E-01,6.02142E-03,4.09976E-01,-1.46598E-01
-6.0179E-03,-1.41434E-01,5.33478E-03,4.09762E-01,-1.46751E-01
-6.0146E-03,-1.41251E-01,5.94513E-03,4.08801E-01,-1.47590E-01
-6.0113E-03,-1.41037E-01,5.33478E-03,4.06558E-01,-1.46369E-01
-6.0081E-03,-1.40549E-01,4.95331E-03,4.04620E-01,-1.46980E-01
-6.0048E-03,-1.40823E-01,6.78436E-03,4.03628E-01,-1.47590E-01
-6.0015E-03,-1.40396E-01,6.86066E-03,4.01721E-01,-1.46903E-01
-5.9982E-03,-1.39969E-01,6.78436E-03,4.04864E-01,-1.47285E-01
-5.9950E-03,-1.39450E-01,6.47919E-03,4.07733E-01,-1.47819E-01
-5.9917E-03,-1.39572E-01,6.63177E-03,4.10540E-01,-1.47895E-01
-5.9884E-03,-1.39206E-01,7.54730E-03,4.11425E-01,-1.48506E-01
-5.9851E-03,-1.39633E-01,7.31842E-03,4.11761E-01,-1.47819E-01
-5.9818E-03,-1.39603E-01,6.70807E-03,4.11853E-01,-1.48887E-01
-5.9786E-03,-1.38290E-01,6.86066E-03,4.11654E-01,-1.47132E-01
-5.9753E-03,-1.38260E-01,6.47919E-03,4.12051E-01,-1.48048E-01
-5.9720E-03,-1.37924E-01,7.24213E-03,4.12341E-01,-1.47819E-01
-5.9687E-03,-1.37527E-01,7.54730E-03,4.12600E-01,-1.46903E-01
-5.9655E-03,-1.37955E-01,7.77618E-03,4.12661E-01,-1.47514E-01
-5.9622E-03,-1.37894E-01,7.47101E-03,4.12478E-01,-1.47209E-01
-5.9589E-03,-1.37558E-01,6.93695E-03,4.11776E-01,-1.46674E-01
-5.9556E-03,-1.38077E-01,6.40289E-03,4.10724E-01,-1.46751E-01
-5.9524E-03,-1.38046E-01,6.63177E-03,4.09625E-01,-1.46369E-01
-5.9491E-03,-1.38199E-01,4.49554E-03,4.10586E-01,-1.47132E-01
-5.9458E-03,-1.38657E-01,5.41107E-03,4.11807E-01,-1.46674E-01
-5.9425E-03,-1.38412E-01,5.71625E-03,4.12906E-01,-1.46140E-01
-5.9392E-03,-1.39084E-01,4.49554E-03,4.13592E-01,-1.46064E-01
-5.9360E-03,-1.38901E-01,5.02960E-03,4.13821E-01,-1.45988E-01
-5.9327E-03,-1.38779E-01,4.19037E-03,4.13653E-01,-1.45530E-01
-5.9294E-03,-1.38779E-01,4.41925E-03,4.12509E-01,-1.45759E-01
-5.9261E-03,-1.38504E-01,4.64813E-03,4.11990E-01,-1.45606E-01
-5.9229E-03,-1.38840E-01,4.80072E-03,4.12631E-01,-1.45225E-01
-5.9196E-03,-1.38840E-01,4.64813E-03,4.12738E-01,-1.44843E-01
-5.9163E-03,-1.39725E-01,4.80072E-03,4.12555E-01,-1.44615E-01
-5.9130E-03,-1.39328E-01,4.41925E-03,4.13501E-01,-1.44386E-01
-5.9098E-03,-1.39145E-01,3.65631E-03,4.14340E-01,-1.43470E-01
-5.9065E-03,-1.38718E-01,4.57184E-03,4.14309E-01,-1.44920E-01
-5.9032E-03,-1.38657E-01,4.34296E-03,4.14431E-01,-1.44996E-01
-5.8999E-03,-1.37985E-01,5.33478E-03,4.13684E-01,-1.45530E-01
-5.8966E-03,-1.37802E-01,3.96149E-03,4.12860E-01,-1.45530E-01
-5.8934E-03,-1.37650E-01,5.10590E-03,4.14431E-01,-1.45912E-01
-5.8901E-03,-1.37283E-01,4.64813E-03,4.15561E-01,-1.45759E-01
-5.8868E-03,-1.37009E-01,5.41107E-03,4.15576E-01,-1.45301E-01
-5.8835E-03,-1.37161E-01,5.94513E-03,4.15408E-01,-1.46522E-01
-5.8803E-03,-1.37009E-01,5.48737E-03,4.15133E-01,-1.46369E-01
-5.8770E-03,-1.38016E-01,6.02142E-03,4.15225E-01,-1.44691E-01
-5.8737E-03,-1.37680E-01,5.48737E-03,4.13867E-01,-1.44615E-01
-5.8704E-03,-1.37772E-01,5.71625E-03,4.13531E-01,-1.46293E-01
-5.8672E-03,-1.37741E-01,6.55548E-03,4.13684E-01,-1.46140E-01
-5.8639E-03,-1.37833E-01,5.94513E-03,4.13928E-01,-1.44767E-01
-5.8606E-03,-1.37894E-01,5.63995E-03,4.14401E-01,-1.43928E-01
-5.8573E-03,-1.37955E-01,5.94513E-03,4.14599E-01,-1.43089E-01
-5.8540E-03,-1.37344E-01,4.87701E-03,4.15896E-01,-1.42707E-01
-5.8508E-03,-1.37131E-01,4.87701E-03,4.16674E-01,-1.43012E-01
-5.8475E-03,-1.36917E-01,5.18219E-03,4.16613E-01,-1.42784E-01
-5.8442E-03,-1.36398E-01,4.80072E-03,4.17010E-01,-1.43089E-01
-5.8409E-03,-1.36887E-01,4.57184E-03,4.17270E-01,-1.44004E-01
-5.8377E-03,-1.36917E-01,5.41107E-03,4.17132E-01,-1.42249E-01
-5.8344E-03,-1.36368E-01,5.86884E-03,4.17392E-01,-1.41105E-01
-5.8311E-03,-1.36856E-01,5.33478E-03,4.16125E-01,-1.41944E-01
-5.8278E-03,-1.36368E-01,5.41107E-03,4.14508E-01,-1.42173E-01
-5.8246E-03,-1.36368E-01,5.56366E-03,4.14019E-01,-1.41944E-01
-5.8213E-03,-1.36368E-01,6.32660E-03,4.14279E-01,-1.42936E-01
-5.8180E-03,-1.36063E-01,7.16583E-03,4.14828E-01,-1.42402E-01
-5.8147E-03,-1.35941E-01,6.55548E-03,4.15942E-01,-1.42555E-01
-5.8114E-03,-1.35696E-01,6.47919E-03,4.17575E-01,-1.43699E-01
-5.8082E-03,-1.35727E-01,7.54730E-03,4.17910E-01,-1.42249E-01
-5.8049E-03,-1.35391E-01,6.40289E-03,4.17895E-01,-1.43241E-01
-5.8016E-03,-1.35635E-01,6.55548E-03,4.17163E-01,-1.43928E-01
-5.7983E-03,-1.35696E-01,6.17401E-03,4.17224E-01,-1.43775E-01
-5.7951E-03,-1.35452E-01,6.40289E-03,4.16049E-01,-1.43928E-01
-5.7918E-03,-1.34781E-01,7.77618E-03,4.15042E-01,-1.44538E-01
-5.7885E-03,-1.34811E-01,6.93695E-03,4.17697E-01,-1.44615E-01
-5.7852E-03,-1.35025E-01,5.86884E-03,4.19375E-01,-1.44920E-01
-5.7820E-03,-1.35147E-01,6.25031E-03,4.19055E-01,-1.44615E-01
-5.7787E-03,-1.35239E-01,5.48737E-03,4.17361E-01,-1.45301E-01
-5.7754E-03,-1.35147E-01,6.17401E-03,4.14691E-01,-1.45912E-01
